State,District,Date,Year,Avg_rainfall,,,,,,
Uttar Pradesh,Saharanpur,7/3/2023,2023,0.1,,,,,Tarn Taran,0.21
Uttar Pradesh,Sambhal,7/1/2023,2023,6.59,,,,,7/1/2023,0.14
Uttar Pradesh,Sambhal,7/2/2023,2023,2.76,,,,,7/2/2023,0.06
Uttar Pradesh,Sambhal,7/3/2023,2023,0.47,,,,,7/3/2023,0.01
Uttar Pradesh,Sant Kabeer Nagar,7/1/2023,2023,71.31,,,,,Rajasthan,674.72
Uttar Pradesh,Sant Kabeer Nagar,7/2/2023,2023,57.9,,,,,Ajmer,9.74
Uttar Pradesh,Sant Kabeer Nagar,7/3/2023,2023,13.69,,,,,7/1/2023,3.24
Uttar Pradesh,Shahjahanpur,7/1/2023,2023,2.36,,,,,7/2/2023,3.99
Uttar Pradesh,Shahjahanpur,7/2/2023,2023,3.79,,,,,7/3/2023,2.51
Uttar Pradesh,Shahjahanpur,7/3/2023,2023,2.32,,,,,Alwar,4
Uttar Pradesh,Shamli,7/1/2023,2023,0.07,,,,,7/1/2023,2.99
Uttar Pradesh,Shamli,7/2/2023,2023,0,,,,,7/2/2023,0.8
Uttar Pradesh,Shamli,7/3/2023,2023,0.01,,,,,7/3/2023,0.21
Uttar Pradesh,Shravasti,7/1/2023,2023,46.48,,,,,Banswara,19.7
Uttar Pradesh,Shravasti,7/2/2023,2023,29.18,,,,,7/1/2023,2.37
Uttar Pradesh,Shravasti,7/3/2023,2023,0,,,,,7/2/2023,14.76
Uttar Pradesh,Siddharth Nagar,7/1/2023,2023,182.87,,,,,7/3/2023,2.57
Uttar Pradesh,Siddharth Nagar,7/2/2023,2023,34.35,,,,,Baran,27.71
Uttar Pradesh,Siddharth Nagar,7/3/2023,2023,7.94,,,,,7/1/2023,6.73
Uttar Pradesh,Sitapur,7/1/2023,2023,12.29,,,,,7/2/2023,16.18
Uttar Pradesh,Sitapur,7/2/2023,2023,19.44,,,,,7/3/2023,4.8
Uttar Pradesh,Sitapur,7/3/2023,2023,1.45,,,,,Barmer,1.14
Uttar Pradesh,Sonbhadra,7/1/2023,2023,15.84,,,,,7/1/2023,1.01
Uttar Pradesh,Sonbhadra,7/2/2023,2023,20.74,,,,,7/2/2023,0.13
Uttar Pradesh,Sonbhadra,7/3/2023,2023,4.49,,,,,Bharatpur,3.58
Uttar Pradesh,Sultanpur,7/1/2023,2023,53.66,,,,,7/1/2023,1.62
Uttar Pradesh,Sultanpur,7/2/2023,2023,36.72,,,,,7/2/2023,0.37
Uttar Pradesh,Sultanpur,7/3/2023,2023,8.93,,,,,7/3/2023,1.59
Uttar Pradesh,Unnao,7/1/2023,2023,24.21,,,,,Bhilwara,10.24
Uttar Pradesh,Unnao,7/2/2023,2023,40.73,,,,,7/1/2023,8.97
Uttar Pradesh,Unnao,7/3/2023,2023,9.95,,,,,7/2/2023,0.67
Uttar Pradesh,Varanasi,7/1/2023,2023,34.63,,,,,7/3/2023,0.6
Uttar Pradesh,Varanasi,7/2/2023,2023,32.2,,,,,Bikaner,30.19
Uttar Pradesh,Varanasi,7/3/2023,2023,6.17,,,,,7/1/2023,18.75
Uttarakhand,Almora,7/1/2023,2023,8.72,,,,,7/2/2023,10.12
Uttarakhand,Almora,7/2/2023,2023,27.37,,,,,7/3/2023,1.32
Uttarakhand,Almora,7/3/2023,2023,1.4,,,,,Bundi,21.39
Uttarakhand,Bageshwar,7/1/2023,2023,21.58,,,,,7/1/2023,18.11
Uttarakhand,Bageshwar,7/2/2023,2023,17.43,,,,,7/2/2023,3.28
Uttarakhand,Bageshwar,7/3/2023,2023,3.79,,,,,7/3/2023,0
Uttarakhand,Chamoli,7/1/2023,2023,11.34,,,,,Chittorgarh,30.39
Uttarakhand,Chamoli,7/2/2023,2023,12.39,,,,,7/1/2023,21.78
Uttarakhand,Chamoli,7/3/2023,2023,4.72,,,,,7/2/2023,4.66
Uttarakhand,Champawat,7/1/2023,2023,30.33,,,,,7/3/2023,3.95
Uttarakhand,Champawat,7/2/2023,2023,12.69,,,,,Churu,19.04
Uttarakhand,Champawat,7/3/2023,2023,0.34,,,,,7/1/2023,10.47
Uttarakhand,Dehradun,7/1/2023,2023,7.2,,,,,7/2/2023,6.3
Uttarakhand,Dehradun,7/2/2023,2023,17.52,,,,,7/3/2023,2.27
Uttarakhand,Dehradun,7/3/2023,2023,7.14,,,,,Dausa,20.54
Uttarakhand,Haridwar,7/1/2023,2023,16.26,,,,,7/1/2023,14.74
Uttarakhand,Haridwar,7/2/2023,2023,1.58,,,,,7/2/2023,5.7
Uttarakhand,Haridwar,7/3/2023,2023,0.86,,,,,7/3/2023,0.1
Uttarakhand,Nainital,7/1/2023,2023,10.71,,,,,Dholpur,33.11
Uttarakhand,Nainital,7/2/2023,2023,24.88,,,,,7/1/2023,31.04
Uttarakhand,Nainital,7/3/2023,2023,5.33,,,,,7/2/2023,0.81
Uttarakhand,Pauri Garhwal,7/1/2023,2023,14.01,,,,,7/3/2023,1.26
Uttarakhand,Pauri Garhwal,7/2/2023,2023,14.05,,,,,Dungarpur,11.45
Uttarakhand,Pauri Garhwal,7/3/2023,2023,1.83,,,,,7/1/2023,0.38
Uttarakhand,Pithoragarh,7/1/2023,2023,15.71,,,,,7/2/2023,10.85
Uttarakhand,Pithoragarh,7/2/2023,2023,6.35,,,,,7/3/2023,0.22
Uttarakhand,Pithoragarh,7/3/2023,2023,3.39,,,,,Ganganagar,27.47
Uttarakhand,Rudra Prayag,7/1/2023,2023,2.69,,,,,7/1/2023,4.06
Uttarakhand,Rudra Prayag,7/2/2023,2023,8.1,,,,,7/2/2023,23.4
Uttarakhand,Rudra Prayag,7/3/2023,2023,3.05,,,,,7/3/2023,0.01
Uttarakhand,Tehri Garhwal,7/1/2023,2023,10.1,,,,,Hanumangarh,4.27
Uttarakhand,Tehri Garhwal,7/2/2023,2023,18.25,,,,,7/1/2023,0.06
Uttarakhand,Tehri Garhwal,7/3/2023,2023,4.89,,,,,7/2/2023,4.19
Uttarakhand,Udam Singh Nagar,7/1/2023,2023,20.78,,,,,7/3/2023,0.02
Uttarakhand,Udam Singh Nagar,7/2/2023,2023,21.21,,,,,Jaipur,29.65
Uttarakhand,Udam Singh Nagar,7/3/2023,2023,2.27,,,,,7/1/2023,15.16
Uttarakhand,Uttar Kashi,7/1/2023,2023,3.39,,,,,7/2/2023,11.62
Uttarakhand,Uttar Kashi,7/2/2023,2023,6.3,,,,,7/3/2023,2.87
Uttarakhand,Uttar Kashi,7/3/2023,2023,1.58,,,,,Jaisalmer,12.75
West Bengal,24 Paraganas North,7/1/2023,2023,12.39,,,,,7/1/2023,12.6
West Bengal,24 Paraganas North,7/2/2023,2023,2.44,,,,,7/2/2023,0.15
West Bengal,24 Paraganas North,7/3/2023,2023,1.86,,,,,Jalore,3.25
West Bengal,24 Paraganas South,7/1/2023,2023,4.58,,,,,7/1/2023,2.49
West Bengal,24 Paraganas South,7/2/2023,2023,0.23,,,,,7/2/2023,0.75
West Bengal,24 Paraganas South,7/3/2023,2023,2.11,,,,,7/3/2023,0.01
West Bengal,Alipurduar,7/1/2023,2023,20.08,,,,,Jhalawar,46.63
West Bengal,Alipurduar,7/2/2023,2023,88.17,,,,,7/1/2023,11.59
West Bengal,Alipurduar,7/3/2023,2023,29,,,,,7/2/2023,25.77
West Bengal,Bankura,7/1/2023,2023,16.67,,,,,7/3/2023,9.27
West Bengal,Bankura,7/2/2023,2023,22.84,,,,,Jhunjhunu,6.96
West Bengal,Bankura,7/3/2023,2023,2.03,,,,,7/1/2023,2.37
West Bengal,Birbhum,7/1/2023,2023,2.84,,,,,7/2/2023,3.89
West Bengal,Birbhum,7/2/2023,2023,2.16,,,,,7/3/2023,0.7
West Bengal,Birbhum,7/3/2023,2023,14.52,,,,,Jodhpur,11.65
West Bengal,Coochbehar,7/1/2023,2023,39.54,,,,,7/1/2023,10.53
West Bengal,Coochbehar,7/2/2023,2023,59.34,,,,,7/2/2023,0.74
West Bengal,Coochbehar,7/3/2023,2023,39.31,,,,,7/3/2023,0.38
West Bengal,Darjeeling,7/1/2023,2023,11.69,,,,,Karauli,16.41
West Bengal,Darjeeling,7/2/2023,2023,15.72,,,,,7/1/2023,14.03
West Bengal,Darjeeling,7/3/2023,2023,13.78,,,,,7/2/2023,1.99
West Bengal,Dinajpur Dakshin,7/1/2023,2023,57.5,,,,,7/3/2023,0.39
West Bengal,Dinajpur Dakshin,7/2/2023,2023,14.21,,,,,Kota,34.88
West Bengal,Dinajpur Dakshin,7/3/2023,2023,46.59,,,,,7/1/2023,21.19
West Bengal,Dinajpur Uttar,7/1/2023,2023,42.17,,,,,7/2/2023,12.03
West Bengal,Dinajpur Uttar,7/2/2023,2023,4.36,,,,,7/3/2023,1.66
West Bengal,Dinajpur Uttar,7/3/2023,2023,45.69,,,,,Nagaur,14.45
West Bengal,Hooghly,7/1/2023,2023,23.52,,,,,7/1/2023,5.77
West Bengal,Hooghly,7/2/2023,2023,13.64,,,,,7/2/2023,3.46
West Bengal,Hooghly,7/3/2023,2023,0.15,,,,,7/3/2023,5.22
West Bengal,Howrah,7/1/2023,2023,9.32,,,,,Pali,1.27
West Bengal,Howrah,7/2/2023,2023,1.96,,,,,7/1/2023,0.22
West Bengal,Howrah,7/3/2023,2023,4.56,,,,,7/2/2023,0.81
West Bengal,Jalpaiguri,7/1/2023,2023,19.31,,,,,7/3/2023,0.24
West Bengal,Jalpaiguri,7/2/2023,2023,39.21,,,,,Pratapgarh,45.73
West Bengal,Jalpaiguri,7/3/2023,2023,41.84,,,,,7/1/2023,18.4
West Bengal,Jhargram,7/1/2023,2023,14.28,,,,,7/2/2023,24.42
West Bengal,Jhargram,7/2/2023,2023,12.02,,,,,7/3/2023,2.91
West Bengal,Jhargram,7/3/2023,2023,2.63,,,,,Rajsamand,1.91
West Bengal,Kalimpong,7/1/2023,2023,12.33,,,,,7/1/2023,0.09
West Bengal,Kalimpong,7/2/2023,2023,47.68,,,,,7/2/2023,0.3
West Bengal,Kalimpong,7/3/2023,2023,42.43,,,,,7/3/2023,1.52
West Bengal,Kolkata,7/1/2023,2023,3.26,,,,,Sawai Madhopur,38.12
West Bengal,Kolkata,7/2/2023,2023,1.27,,,,,7/1/2023,35.3
West Bengal,Kolkata,7/3/2023,2023,4.36,,,,,7/2/2023,2.57
West Bengal,Maldah,7/1/2023,2023,48.59,,,,,7/3/2023,0.25
West Bengal,Maldah,7/2/2023,2023,25.62,,,,,Sikar,25.68
West Bengal,Maldah,7/3/2023,2023,35.78,,,,,7/1/2023,16.9
West Bengal,Medinipur East,7/1/2023,2023,5.54,,,,,7/2/2023,4.58
West Bengal,Medinipur East,7/2/2023,2023,1.55,,,,,7/3/2023,4.2
West Bengal,Medinipur East,7/3/2023,2023,0.17,,,,,Sirohi,39.96
West Bengal,Medinipur West,7/1/2023,2023,16.6,,,,,7/1/2023,20
West Bengal,Medinipur West,7/2/2023,2023,13.75,,,,,7/2/2023,19.87
West Bengal,Medinipur West,7/3/2023,2023,1.63,,,,,7/3/2023,0.09
West Bengal,Murshidabad,7/1/2023,2023,15.14,,,,,Tonk,45.57
West Bengal,Murshidabad,7/2/2023,2023,7.47,,,,,7/1/2023,26.71
West Bengal,Murshidabad,7/3/2023,2023,15.06,,,,,7/2/2023,12.08
West Bengal,Nadia,7/1/2023,2023,40.45,,,,,7/3/2023,6.78
West Bengal,Nadia,7/2/2023,2023,16.28,,,,,Udaipur,25.89
West Bengal,Nadia,7/3/2023,2023,2.31,,,,,7/1/2023,1.02
West Bengal,Paschim Bardhaman,7/1/2023,2023,1.07,,,,,7/2/2023,23.1
West Bengal,Paschim Bardhaman,7/2/2023,2023,1.23,,,,,7/3/2023,1.77
West Bengal,Paschim Bardhaman,7/3/2023,2023,2.41,,,,,Sikkim,77.36
West Bengal,Purba Bardhaman,7/1/2023,2023,29.16,,,,,East District,28.76
West Bengal,Purba Bardhaman,7/2/2023,2023,9.14,,,,,7/1/2023,6.95
West Bengal,Purba Bardhaman,7/3/2023,2023,0.18,,,,,7/2/2023,20.61
West Bengal,Purulia,7/1/2023,2023,5.33,,,,,7/3/2023,1.2
West Bengal,Purulia,7/2/2023,2023,9.58,,,,,North District,12.42
West Bengal,Purulia,7/3/2023,2023,9.63,,,,,7/1/2023,2.41
,,,,,,,,,7/2/2023,7.86
,,,,,,,,,7/3/2023,2.15
,,,,,,,,,South District,17.64
,,,,,,,,,7/1/2023,2.83
,,,,,,,,,7/2/2023,7.68
,,,,,,,,,7/3/2023,7.13
,,,,,,,,,West District,18.54
,,,,,,,,,7/1/2023,4.34
,,,,,,,,,7/2/2023,5.72
,,,,,,,,,7/3/2023,8.48
,,,,,,,,,Tamil Nadu,178.05
,,,,,,,,,Ariyalur,3.58
,,,,,,,,,7/1/2023,1.42
,,,,,,,,,7/2/2023,1.49
,,,,,,,,,7/3/2023,0.67
,,,,,,,,,Chengalpattu,13.95
,,,,,,,,,7/1/2023,0.06
,,,,,,,,,7/2/2023,3.09
,,,,,,,,,7/3/2023,10.8
,,,,,,,,,Chennai,0.8
,,,,,,,,,7/2/2023,0.16
,,,,,,,,,7/3/2023,0.64
,,,,,,,,,Coimbatore,6.38
,,,,,,,,,7/1/2023,0.49
,,,,,,,,,7/2/2023,1.26
,,,,,,,,,7/3/2023,4.63
,,,,,,,,,Cuddalore,22.72
,,,,,,,,,7/1/2023,12.52
,,,,,,,,,7/2/2023,6.3
,,,,,,,,,7/3/2023,3.9
,,,,,,,,,Dharmapuri,0.66
,,,,,,,,,7/1/2023,0.01
,,,,,,,,,7/2/2023,0.43
,,,,,,,,,7/3/2023,0.22
,,,,,,,,,Dindigul,1.11
,,,,,,,,,7/1/2023,0.14
,,,,,,,,,7/2/2023,0.2
,,,,,,,,,7/3/2023,0.77
,,,,,,,,,Erode,1.55
,,,,,,,,,7/1/2023,0.09
,,,,,,,,,7/2/2023,0.28
,,,,,,,,,7/3/2023,1.18
,,,,,,,,,Kallakurichi,11.51
,,,,,,,,,7/1/2023,7.82
,,,,,,,,,7/2/2023,1.77
,,,,,,,,,7/3/2023,1.92
,,,,,,,,,Kanchipuram,23.79
,,,,,,,,,7/1/2023,0.66
,,,,,,,,,7/2/2023,5.98
,,,,,,,,,7/3/2023,17.15
,,,,,,,,,Kanniyakumari,0.82
,,,,,,,,,7/1/2023,0
,,,,,,,,,7/2/2023,0.09
,,,,,,,,,7/3/2023,0.73
,,,,,,,,,Karur,1.23
,,,,,,,,,7/1/2023,0
,,,,,,,,,7/2/2023,0.02
,,,,,,,,,7/3/2023,1.21
,,,,,,,,,Krishnagiri,0.68
,,,,,,,,,7/1/2023,0
,,,,,,,,,7/2/2023,0.28
,,,,,,,,,7/3/2023,0.4
,,,,,,,,,Madurai,2.4
,,,,,,,,,7/1/2023,0
,,,,,,,,,7/2/2023,0.34
,,,,,,,,,7/3/2023,2.06
,,,,,,,,,Nagapattinam,2.48
,,,,,,,,,7/1/2023,0.22
,,,,,,,,,7/2/2023,1.89
,,,,,,,,,7/3/2023,0.37
,,,,,,,,,Namakkal,0.21
,,,,,,,,,7/1/2023,0.07
,,,,,,,,,7/2/2023,0.02
,,,,,,,,,7/3/2023,0.12
,,,,,,,,,Perambalur,0.34
,,,,,,,,,7/1/2023,0.09
,,,,,,,,,7/2/2023,0.19
,,,,,,,,,7/3/2023,0.06
,,,,,,,,,Pudukkottai,5.59
,,,,,,,,,7/1/2023,0.15
,,,,,,,,,7/2/2023,0.03
,,,,,,,,,7/3/2023,5.41
,,,,,,,,,Ramanathapuram,0.36
,,,,,,,,,7/1/2023,0.05
,,,,,,,,,7/2/2023,0.15
,,,,,,,,,7/3/2023,0.16
,,,,,,,,,Ranipet,8.71
,,,,,,,,,7/1/2023,0.49
,,,,,,,,,7/2/2023,4.66
,,,,,,,,,7/3/2023,3.56
,,,,,,,,,Salem,0.77
,,,,,,,,,7/1/2023,0.29
,,,,,,,,,7/2/2023,0.26
,,,,,,,,,7/3/2023,0.22
,,,,,,,,,Sivaganga,5.7
,,,,,,,,,7/1/2023,0.01
,,,,,,,,,7/2/2023,2.85
,,,,,,,,,7/3/2023,2.84
,,,,,,,,,Tenkasi,2.29
,,,,,,,,,7/1/2023,0
,,,,,,,,,7/2/2023,0.29
,,,,,,,,,7/3/2023,2
,,,,,,,,,Thanjavur,2.82
,,,,,,,,,7/1/2023,0.47
,,,,,,,,,7/2/2023,0.28
,,,,,,,,,7/3/2023,2.07
,,,,,,,,,The Nilgiris,12.79
,,,,,,,,,7/1/2023,1.53
,,,,,,,,,7/2/2023,5.9
,,,,,,,,,7/3/2023,5.36
,,,,,,,,,Theni,4.85
,,,,,,,,,7/1/2023,0.13
,,,,,,,,,7/2/2023,0.41
,,,,,,,,,7/3/2023,4.31
,,,,,,,,,Thiruvallur,6.21
,,,,,,,,,7/1/2023,1.93
,,,,,,,,,7/2/2023,1.17
,,,,,,,,,7/3/2023,3.11
,,,,,,,,,Thiruvarur,0.8
,,,,,,,,,7/1/2023,0.02
,,,,,,,,,7/2/2023,0.11
,,,,,,,,,7/3/2023,0.67
,,,,,,,,,Tiruchirappalli,1.48
,,,,,,,,,7/1/2023,0
,,,,,,,,,7/2/2023,0.01
,,,,,,,,,7/3/2023,1.47
,,,,,,,,,Tirunelveli,0.93
,,,,,,,,,7/1/2023,0
,,,,,,,,,7/2/2023,0.48
,,,,,,,,,7/3/2023,0.45
,,,,,,,,,Tirupathur,3.75
,,,,,,,,,7/1/2023,0
,,,,,,,,,7/2/2023,3.16
,,,,,,,,,7/3/2023,0.59
,,,,,,,,,Tiruppur,2.55
,,,,,,,,,7/1/2023,0.2
,,,,,,,,,7/2/2023,0.92
,,,,,,,,,7/3/2023,1.43
,,,,,,,,,Tiruvannamalai,5.93
,,,,,,,,,7/1/2023,0.01
,,,,,,,,,7/2/2023,3.15
,,,,,,,,,7/3/2023,2.77
,,,,,,,,,Tuticorin,0.24
,,,,,,,,,7/1/2023,0.01
,,,,,,,,,7/2/2023,0.02
,,,,,,,,,7/3/2023,0.21
,,,,,,,,,Vellore,6.66
,,,,,,,,,7/1/2023,0
,,,,,,,,,7/2/2023,1.85
,,,,,,,,,7/3/2023,4.81
,,,,,,,,,Villupuram,10.33
,,,,,,,,,7/1/2023,0.55
,,,,,,,,,7/2/2023,7.98
,,,,,,,,,7/3/2023,1.8
,,,,,,,,,Virudhunagar,1.08
,,,,,,,,,7/1/2023,0.01
,,,,,,,,,7/2/2023,0.47
,,,,,,,,,7/3/2023,0.6
,,,,,,,,,Telangana,181.35
,,,,,,,,,Adilabad,1.39
,,,,,,,,,7/1/2023,0.55
,,,,,,,,,7/2/2023,0
,,,,,,,,,7/3/2023,0.84
,,,,,,,,,Bhadradri Kothagudem,0.47
,,,,,,,,,7/1/2023,0
,,,,,,,,,7/2/2023,0.14
,,,,,,,,,7/3/2023,0.33
,,,,,,,,,Hyderabad,9.42
,,,,,,,,,7/2/2023,1.64
,,,,,,,,,7/3/2023,7.78
,,,,,,,,,Jagitial,1.28
,,,,,,,,,7/1/2023,0.02
,,,,,,,,,7/2/2023,0.01
,,,,,,,,,7/3/2023,1.25
,,,,,,,,,Jangoan,1.67
,,,,,,,,,7/1/2023,0
,,,,,,,,,7/2/2023,1.62
,,,,,,,,,7/3/2023,0.05
,,,,,,,,,Jayashankar Bhupalapally,0.25
,,,,,,,,,7/2/2023,0.19
,,,,,,,,,7/3/2023,0.06
,,,,,,,,,Jogulamba Gadwal,11.35
,,,,,,,,,7/1/2023,0
,,,,,,,,,7/2/2023,1.84
,,,,,,,,,7/3/2023,9.51
,,,,,,,,,Kamareddy,19.38
,,,,,,,,,7/1/2023,0.16
,,,,,,,,,7/2/2023,8.77
,,,,,,,,,7/3/2023,10.45
,,,,,,,,,Karimnagar,0.63
,,,,,,,,,7/1/2023,0.2
,,,,,,,,,7/2/2023,0.22
,,,,,,,,,7/3/2023,0.21
,,,,,,,,,Khammam,2.15
,,,,,,,,,7/1/2023,0
,,,,,,,,,7/2/2023,0.87
,,,,,,,,,7/3/2023,1.28
,,,,,,,,,Kumuram Bheem Asifabad,0.5
,,,,,,,,,7/1/2023,0.06
,,,,,,,,,7/2/2023,0.14
,,,,,,,,,7/3/2023,0.3
,,,,,,,,,Mahabubabad,0.07
,,,,,,,,,7/1/2023,0
,,,,,,,,,7/2/2023,0.04
,,,,,,,,,7/3/2023,0.03
,,,,,,,,,Mahabubnagar,17.27
,,,,,,,,,7/1/2023,0
,,,,,,,,,7/2/2023,2.3
,,,,,,,,,7/3/2023,14.97
,,,,,,,,,Mancherial,0.11
,,,,,,,,,7/1/2023,0.02
,,,,,,,,,7/2/2023,0.09
,,,,,,,,,7/3/2023,0
,,,,,,,,,Medak,9.91
,,,,,,,,,7/1/2023,0
,,,,,,,,,7/2/2023,4.15
,,,,,,,,,7/3/2023,5.76
,,,,,,,,,Medchal Malkajgiri,5.45
,,,,,,,,,7/2/2023,0.63
,,,,,,,,,7/3/2023,4.82
,,,,,,,,,Mulugu,0.65
,,,,,,,,,7/1/2023,0.02
,,,,,,,,,7/2/2023,0.08
,,,,,,,,,7/3/2023,0.55
,,,,,,,,,Nagarkurnool,1.9
,,,,,,,,,7/1/2023,0
,,,,,,,,,7/2/2023,0.77
,,,,,,,,,7/3/2023,1.13
,,,,,,,,,Nalgonda,6.51
,,,,,,,,,7/1/2023,0
,,,,,,,,,7/2/2023,2.35
,,,,,,,,,7/3/2023,4.16
,,,,,,,,,Narayanpet,8.76
,,,,,,,,,7/2/2023,1.93
,,,,,,,,,7/3/2023,6.83
,,,,,,,,,Nirmal,5.42
,,,,,,,,,7/1/2023,0.32
,,,,,,,,,7/2/2023,0
,,,,,,,,,7/3/2023,5.1
,,,,,,,,,Nizamabad,6.54
,,,,,,,,,7/1/2023,0.19
,,,,,,,,,7/2/2023,0.4
,,,,,,,,,7/3/2023,5.95
,,,,,,,,,Peddapalli,0.01
,,,,,,,,,7/1/2023,0
,,,,,,,,,7/2/2023,0.01
,,,,,,,,,7/3/2023,0
,,,,,,,,,Rajanna Sircilla,3.97
,,,,,,,,,7/1/2023,0.67
,,,,,,,,,7/2/2023,3.04
,,,,,,,,,7/3/2023,0.26
,,,,,,,,,Ranga Reddy,6.28
,,,,,,,,,7/1/2023,0
,,,,,,,,,7/2/2023,0.87
,,,,,,,,,7/3/2023,5.41
,,,,,,,,,Sangareddy,14.35
,,,,,,,,,7/1/2023,0.05
,,,,,,,,,7/2/2023,3.52
,,,,,,,,,7/3/2023,10.78
,,,,,,,,,Siddipet,2.94
,,,,,,,,,7/1/2023,0.01
,,,,,,,,,7/2/2023,2.69
,,,,,,,,,7/3/2023,0.24
,,,,,,,,,Suryapet,0.71
,,,,,,,,,7/1/2023,0.03
,,,,,,,,,7/2/2023,0.49
,,,,,,,,,7/3/2023,0.19
,,,,,,,,,Vikarabad,34.46
,,,,,,,,,7/1/2023,0
,,,,,,,,,7/2/2023,0.72
,,,,,,,,,7/3/2023,33.74
,,,,,,,,,Wanaparthy,1.92
,,,,,,,,,7/2/2023,0.54
,,,,,,,,,7/3/2023,1.38
,,,,,,,,,Warangal Rural,0.44
,,,,,,,,,7/2/2023,0.39
,,,,,,,,,7/3/2023,0.05
,,,,,,,,,Warangal Urban,0.2
,,,,,,,,,7/1/2023,0
,,,,,,,,,7/2/2023,0.2
,,,,,,,,,7/3/2023,0
,,,,,,,,,Yadadri Bhuvanagiri,4.99
,,,,,,,,,7/1/2023,0
,,,,,,,,,7/2/2023,3.62
,,,,,,,,,7/3/2023,1.37
,,,,,,,,,Tripura,389.14
,,,,,,,,,Dhalai,42.02
,,,,,,,,,7/1/2023,21.46
,,,,,,,,,7/2/2023,17
,,,,,,,,,7/3/2023,3.56
,,,,,,,,,Gomati,63.54
,,,,,,,,,7/1/2023,44.26
,,,,,,,,,7/2/2023,15.77
,,,,,,,,,7/3/2023,3.51
,,,,,,,,,Khowai,63.13
,,,,,,,,,7/1/2023,21.91
,,,,,,,,,7/2/2023,34.16
,,,,,,,,,7/3/2023,7.06
,,,,,,,,,North Tripura,24.36
,,,,,,,,,7/1/2023,9.94
,,,,,,,,,7/2/2023,11.92
,,,,,,,,,7/3/2023,2.5
,,,,,,,,,Sepahijala,74.51
,,,,,,,,,7/1/2023,48.68
,,,,,,,,,7/2/2023,25.8
,,,,,,,,,7/3/2023,0.03
,,,,,,,,,South Tripura,27.61
,,,,,,,,,7/1/2023,24.13
,,,,,,,,,7/2/2023,2.78
,,,,,,,,,7/3/2023,0.7
,,,,,,,,,Unakoti,28.02
,,,,,,,,,7/1/2023,21.84
,,,,,,,,,7/2/2023,5.44
,,,,,,,,,7/3/2023,0.74
,,,,,,,,,West Tripura,65.95
,,,,,,,,,7/1/2023,26.68
,,,,,,,,,7/2/2023,38.83
,,,,,,,,,7/3/2023,0.44
,,,,,,,,,Uttar Pradesh,3576.14
,,,,,,,,,Agra,17.73
,,,,,,,,,7/1/2023,6.23
,,,,,,,,,7/2/2023,0.2
,,,,,,,,,7/3/2023,11.3
,,,,,,,,,Aligarh,16.66
,,,,,,,,,7/1/2023,5.54
,,,,,,,,,7/2/2023,0.11
,,,,,,,,,7/3/2023,11.01
,,,,,,,,,Ambedkar Nagar,135.15
,,,,,,,,,7/1/2023,43.13
,,,,,,,,,7/2/2023,70.32
,,,,,,,,,7/3/2023,21.7
,,,,,,,,,Amethi,53.13
,,,,,,,,,7/1/2023,36.76
,,,,,,,,,7/2/2023,12.89
,,,,,,,,,7/3/2023,3.48
,,,,,,,,,Amroha,2.48
,,,,,,,,,7/1/2023,1.78
,,,,,,,,,7/2/2023,0.42
,,,,,,,,,7/3/2023,0.28
,,,,,,,,,Auraiya,23.62
,,,,,,,,,7/1/2023,11.74
,,,,,,,,,7/2/2023,10.39
,,,,,,,,,7/3/2023,1.49
,,,,,,,,,Ayodhya,72.22
,,,,,,,,,7/1/2023,32.02
,,,,,,,,,7/2/2023,37.51
,,,,,,,,,7/3/2023,2.69
,,,,,,,,,Azamgarh,139.31
,,,,,,,,,7/1/2023,34.81
,,,,,,,,,7/2/2023,76.88
,,,,,,,,,7/3/2023,27.62
,,,,,,,,,Baghpat,0.6
,,,,,,,,,7/1/2023,0.6
,,,,,,,,,7/2/2023,0
,,,,,,,,,7/3/2023,0
,,,,,,,,,Bahraich,37.29
,,,,,,,,,7/1/2023,14.56
,,,,,,,,,7/2/2023,22.58
,,,,,,,,,7/3/2023,0.15
,,,,,,,,,Ballia,114.65
,,,,,,,,,7/1/2023,17.55
,,,,,,,,,7/2/2023,73.33
,,,,,,,,,7/3/2023,23.77
,,,,,,,,,Balrampur,160.85
,,,,,,,,,7/1/2023,138.1
,,,,,,,,,7/2/2023,22.18
,,,,,,,,,7/3/2023,0.57
,,,,,,,,,Banda,44.22
,,,,,,,,,7/1/2023,22.78
,,,,,,,,,7/2/2023,20.24
,,,,,,,,,7/3/2023,1.2
,,,,,,,,,Barabanki,73.32
,,,,,,,,,7/1/2023,28.27
,,,,,,,,,7/2/2023,34.59
,,,,,,,,,7/3/2023,10.46
,,,,,,,,,Bareilly,27.42
,,,,,,,,,7/1/2023,13.48
,,,,,,,,,7/2/2023,12.18
,,,,,,,,,7/3/2023,1.76
,,,,,,,,,Basti,85.31
,,,,,,,,,7/1/2023,50.56
,,,,,,,,,7/2/2023,32.59
,,,,,,,,,7/3/2023,2.16
,,,,,,,,,Bhadohi,58.26
,,,,,,,,,7/1/2023,30.85
,,,,,,,,,7/2/2023,24.87
,,,,,,,,,7/3/2023,2.54
,,,,,,,,,Bijnor,19.33
,,,,,,,,,7/1/2023,2.57
,,,,,,,,,7/2/2023,14.28
,,,,,,,,,7/3/2023,2.48
,,,,,,,,,Budaun,29.13
